timeframe,open_time,open,high,low,close,volume
15m,1779323400.0,1.3705,1.3727,1.37,1.3725,1295552.3
15m,1779324300.0,1.3725,1.3773,1.3725,1.3754,1858848.5
15m,1779325200.0,1.3754,1.3788,1.3752,1.3786,752877.9
15m,1779326100.0,1.3786,1.381,1.3749,1.3766,1979795.0
15m,1779327000.0,1.3766,1.3793,1.3752,1.3777,940337.5
15m,1779327900.0,1.3777,1.3796,1.3756,1.3777,751759.5
15m,1779328800.0,1.3777,1.3794,1.3769,1.3787,604764.2
15m,1779329700.0,1.3787,1.3854,1.3781,1.3838,4137248.9
15m,1779330600.0,1.3838,1.3847,1.3823,1.3828,1098460.4
15m,1779331500.0,1.3828,1.3834,1.3806,1.3806,760312.8
15m,1779332400.0,1.3806,1.3818,1.3795,1.3804,1028202.4
15m,1779333300.0,1.3804,1.383,1.3797,1.3826,705216.7
15m,1779334200.0,1.3826,1.3827,1.381,1.3822,470024.9
15m,1779335100.0,1.3822,1.3843,1.3816,1.3837,1270381.3
15m,1779336000.0,1.3837,1.385,1.3811,1.3815,1542689.1
15m,1779336900.0,1.3815,1.3839,1.3815,1.383,907923.5
15m,1779337800.0,1.383,1.3833,1.3805,1.3815,593191.6
15m,1779338700.0,1.3815,1.3822,1.3808,1.3815,873308.2
15m,1779339600.0,1.3815,1.383,1.379,1.3793,893330.4
15m,1779340500.0,1.3793,1.3806,1.3776,1.3781,1201106.6
15m,1779341400.0,1.3781,1.3781,1.3752,1.3756,1144827.9
15m,1779342300.0,1.3756,1.3757,1.3713,1.3744,2613237.7
15m,1779343200.0,1.3744,1.376,1.3721,1.3736,1052638.3
15m,1779344100.0,1.3736,1.3757,1.3727,1.374,1275074.7
15m,1779345000.0,1.374,1.3755,1.3716,1.3721,904095.1
15m,1779345900.0,1.3721,1.3723,1.3689,1.3705,1745649.1
15m,1779346800.0,1.3705,1.3723,1.3693,1.3708,1547809.1
15m,1779347700.0,1.3708,1.3729,1.3693,1.3719,1087444.8
15m,1779348600.0,1.3719,1.3749,1.3719,1.3748,611427.0
15m,1779349500.0,1.3748,1.3767,1.3744,1.3754,719467.5
15m,1779350400.0,1.3754,1.3833,1.3754,1.383,3026209.1
15m,1779351300.0,1.383,1.3853,1.38,1.3829,5534766.3
15m,1779352200.0,1.3829,1.3829,1.3785,1.3806,1294900.2
15m,1779353100.0,1.3806,1.3811,1.3792,1.3796,973054.0
15m,1779354000.0,1.3796,1.3815,1.3787,1.3792,968062.9
15m,1779354900.0,1.3792,1.3812,1.3792,1.3797,464559.6
15m,1779355800.0,1.3797,1.3802,1.3738,1.3751,3390481.6
15m,1779356700.0,1.3751,1.3754,1.3734,1.3738,1091604.7
15m,1779357600.0,1.3738,1.3744,1.3712,1.3714,1274791.7
15m,1779358500.0,1.3714,1.3725,1.3631,1.3672,15186649.7
15m,1779359400.0,1.3672,1.3696,1.3646,1.3685,2969914.4
15m,1779360300.0,1.3685,1.3694,1.3652,1.3657,2617332.4
15m,1779361200.0,1.3657,1.3674,1.3643,1.3674,1983756.2
15m,1779362100.0,1.3674,1.3689,1.3665,1.3674,1386057.0
15m,1779363000.0,1.3674,1.3686,1.3648,1.366,836757.4
15m,1779363900.0,1.366,1.366,1.3627,1.3631,1743132.2
15m,1779364800.0,1.3631,1.3652,1.3615,1.3623,1614233.0
15m,1779365700.0,1.3623,1.3633,1.3611,1.3618,1257207.6
15m,1779366600.0,1.3618,1.3661,1.3611,1.3643,3172998.3
15m,1779367500.0,1.3643,1.3653,1.3633,1.3646,975283.9
15m,1779368400.0,1.3646,1.3672,1.3638,1.3665,900406.3
15m,1779369300.0,1.3665,1.3679,1.3656,1.3667,2121168.1
15m,1779370200.0,1.3667,1.3671,1.3538,1.3551,11542402.2
15m,1779371100.0,1.3551,1.3646,1.3549,1.3611,12211741.5
15m,1779372000.0,1.3611,1.3632,1.3573,1.3582,3835863.9
15m,1779372900.0,1.3582,1.3583,1.3504,1.3553,4815582.3
15m,1779373800.0,1.3553,1.3609,1.3553,1.3567,2304466.0
15m,1779374700.0,1.3567,1.3577,1.3539,1.3561,1074297.7
15m,1779375600.0,1.3561,1.3622,1.355,1.3602,1782334.6
15m,1779376500.0,1.3602,1.3651,1.3598,1.3641,2093125.8
15m,1779377400.0,1.3641,1.3647,1.3581,1.3608,2139157.4
15m,1779378300.0,1.3608,1.3648,1.3591,1.3607,1178792.9
15m,1779379200.0,1.3607,1.3638,1.3597,1.361,1266130.0
15m,1779380100.0,1.361,1.3617,1.3592,1.3611,1029489.9
15m,1779381000.0,1.3611,1.3643,1.3575,1.3583,1252377.8
15m,1779381900.0,1.3583,1.3607,1.3563,1.3605,930652.7
15m,1779382800.0,1.3605,1.371,1.3605,1.3682,5749459.2
15m,1779383700.0,1.3682,1.3813,1.3677,1.3799,11475549.9
15m,1779384600.0,1.3799,1.3811,1.3767,1.379,2829349.9
15m,1779385500.0,1.379,1.386,1.3772,1.3807,6651357.6
15m,1779386400.0,1.3807,1.3815,1.3748,1.3761,3179352.3
15m,1779387300.0,1.3761,1.3819,1.375,1.3789,1578146.0
15m,1779388200.0,1.3789,1.3807,1.3777,1.379,966805.3
15m,1779389100.0,1.379,1.3797,1.3659,1.3707,4661672.3
15m,1779390000.0,1.3707,1.3775,1.3701,1.3762,3018562.3
15m,1779390900.0,1.3762,1.3776,1.3746,1.3749,754089.2
15m,1779391800.0,1.3749,1.3785,1.3749,1.3768,782389.4
15m,1779392700.0,1.3768,1.3806,1.376,1.379,2234869.4
15m,1779393600.0,1.379,1.3803,1.3773,1.3783,1065893.6
15m,1779394500.0,1.3783,1.379,1.3768,1.3776,749083.1
15m,1779395400.0,1.3776,1.3797,1.3771,1.3785,363615.7
15m,1779396300.0,1.3785,1.3804,1.3756,1.3766,528131.0
15m,1779397200.0,1.3766,1.3781,1.3761,1.3774,1172309.5
15m,1779398100.0,1.3774,1.3779,1.3762,1.3777,421387.9
15m,1779399000.0,1.3777,1.3779,1.3753,1.3759,600582.1
15m,1779399900.0,1.3759,1.3767,1.3748,1.3753,762084.4
15m,1779400800.0,1.3753,1.376,1.3728,1.3732,1400644.8
15m,1779401700.0,1.3732,1.3739,1.3716,1.3738,643880.3
15m,1779402600.0,1.3738,1.3746,1.3701,1.372,941942.9
15m,1779403500.0,1.372,1.3727,1.371,1.3721,445947.5
15m,1779404400.0,1.3721,1.3733,1.3695,1.3695,741450.7
15m,1779405300.0,1.3695,1.3714,1.3684,1.3705,875306.3
15m,1779406200.0,1.3705,1.3739,1.3701,1.3724,537731.3
15m,1779407100.0,1.3724,1.3745,1.3721,1.3733,934211.8
15m,1779408000.0,1.3733,1.3737,1.3687,1.3689,1275249.6
15m,1779408900.0,1.3689,1.371,1.3677,1.368,1018578.1
15m,1779409800.0,1.368,1.3709,1.3667,1.3683,1332465.3
15m,1779410700.0,1.3683,1.3702,1.3666,1.3674,573425.2
15m,1779411600.0,1.3674,1.3706,1.3664,1.3704,1171062.8
15m,1779412500.0,1.3704,1.3707,1.3672,1.3676,684358.5
15m,1779413400.0,1.3676,1.369,1.3641,1.3678,1362309.8
15m,1779414300.0,1.3678,1.3712,1.3678,1.3703,1072654.8
15m,1779415200.0,1.3703,1.3728,1.3703,1.3723,569630.4
15m,1779416100.0,1.3723,1.3737,1.3705,1.371,698280.3
15m,1779417000.0,1.371,1.3719,1.3691,1.3699,516330.6
15m,1779417900.0,1.3699,1.3762,1.3699,1.3727,8761252.8
15m,1779418800.0,1.3727,1.3741,1.3716,1.3721,850522.6
15m,1779419700.0,1.3721,1.3729,1.3705,1.3722,564372.4
15m,1779420600.0,1.3722,1.3733,1.3712,1.3715,659018.1
15m,1779421500.0,1.3715,1.3729,1.3712,1.3717,408361.1
15m,1779422400.0,1.3717,1.3748,1.3717,1.3744,1044418.0
15m,1779423300.0,1.3744,1.3756,1.3721,1.3724,485798.2
15m,1779424200.0,1.3724,1.3728,1.3696,1.3697,543157.7
15m,1779425100.0,1.3697,1.3701,1.3676,1.3698,1056461.1
15m,1779426000.0,1.3698,1.37,1.368,1.3692,567440.3
15m,1779426900.0,1.3692,1.3702,1.3668,1.3685,444863.7
15m,1779427800.0,1.3685,1.3709,1.3684,1.3705,597668.0
15m,1779428700.0,1.3705,1.3727,1.3667,1.3677,2197929.0
15m,1779429600.0,1.3677,1.3693,1.3663,1.3684,844095.2
15m,1779430500.0,1.3684,1.3685,1.3648,1.3666,800819.7
15m,1779431400.0,1.3666,1.3669,1.3619,1.3638,4816033.4
15m,1779432300.0,1.3638,1.3638,1.3595,1.3599,2525264.7
15m,1779433200.0,1.3599,1.363,1.3558,1.3619,6512299.1
15m,1779434100.0,1.3619,1.3648,1.3618,1.3648,1779285.5
15m,1779435000.0,1.3648,1.3674,1.3647,1.3662,834414.9
15m,1779435900.0,1.3662,1.3663,1.3641,1.3643,617454.3
15m,1779436800.0,1.3643,1.366,1.3627,1.3649,691648.0
15m,1779437700.0,1.3649,1.3679,1.3649,1.367,971281.2
15m,1779438600.0,1.367,1.3672,1.3601,1.3619,4099655.0
15m,1779439500.0,1.3619,1.3638,1.3615,1.362,842021.0
15m,1779440400.0,1.362,1.3644,1.3609,1.3626,1058016.1
15m,1779441300.0,1.3626,1.3647,1.3612,1.3626,580128.8
15m,1779442200.0,1.3626,1.3632,1.359,1.3605,1145772.4
15m,1779443100.0,1.3605,1.3615,1.3584,1.3593,849810.4
15m,1779444000.0,1.3593,1.3605,1.3584,1.3591,888057.3
15m,1779444900.0,1.3591,1.3592,1.3567,1.3589,1471594.2
15m,1779445800.0,1.3589,1.3612,1.3582,1.3609,679123.3
15m,1779446700.0,1.3609,1.3614,1.3587,1.3592,1192024.0
15m,1779447600.0,1.3592,1.3611,1.3579,1.3584,1286643.5
15m,1779448500.0,1.3584,1.3585,1.3543,1.3566,2555740.7
15m,1779449400.0,1.3566,1.3583,1.3558,1.3563,650510.6
15m,1779450300.0,1.3563,1.361,1.3559,1.361,2099767.0
15m,1779451200.0,1.361,1.3647,1.3598,1.3635,2064755.3
15m,1779452100.0,1.3635,1.3646,1.3607,1.3613,1697709.6
15m,1779453000.0,1.3613,1.3635,1.3606,1.3624,612159.7
15m,1779453900.0,1.3624,1.3654,1.3623,1.3653,1497676.0
15m,1779454800.0,1.3653,1.3687,1.3644,1.3677,2585718.4
15m,1779455700.0,1.3677,1.3698,1.3648,1.365,2277367.3
15m,1779456600.0,1.365,1.3663,1.3586,1.3599,6570419.2
15m,1779457500.0,1.3599,1.3626,1.3569,1.362,2982240.1
